Year,Quarter,Origin,N.L.,P.E.I.,N.S.,N.B.,Que.,Ont.,Man.,Sask.,Alta.,B.C.,Y.T.,N.W.T.,Nvt.,Total
2005,4,Que.,13,14,84,309,0,3200,61,21,1250,561,7,0,6,5526
2005,4,Ont.,783,86,1047,467,2477,0,528,314,5541,3041,25,22,25,14356
2005,4,Man.,35,4,23,33,92,693,0,402,1574,640,0,24,8,3528
2005,4,Sask.,14,3,61,14,38,211,314,0,2993,625,0,0,0,4273
2005,4,Alta.,220,0,336,186,255,1145,388,1074,0,3248,91,58,3,7004
2005,4,B.C.,62,40,189,88,343,1899,373,310,5291,0,79,5,10,8689
2005,4,Y.T.,27,0,0,12,0,22,17,0,82,160,0,0,0,320
2005,4,N.W.T.,33,2,0,0,13,25,23,29,334,73,24,0,0,556
2005,4,Nvt.,0,0,0,0,21,29,0,4,48,26,2,7,0,137
2006,1,N.L.,0,76,268,150,8,887,37,22,1828,191,8,46,100,3621
2006,1,P.E.I.,40,0,168,167,7,139,2,21,277,0,0,0,1,822
2006,1,N.S.,316,137,0,459,171,1256,85,8,1408,290,12,0,0,4142
2006,1,N.B.,102,96,512,0,428,753,25,8,945,172,9,12,0,3062
2006,1,Que.,66,40,156,323,0,3280,48,25,1186,802,0,23,29,5978
2006,1,Ont.,770,241,1131,700,2566,0,993,303,5499,3859,5,88,26,16181
2006,1,Man.,69,16,112,42,70,946,0,482,1530,987,11,24,22,4311
2006,1,Sask.,26,22,35,42,14,284,566,0,3600,713,9,14,3,5328
2006,1,Alta.,428,51,462,210,285,1984,645,1556,0,5001,71,131,19,10843
2006,1,B.C.,114,0,241,140,275,2358,362,489,6216,0,80,97,39,10411
2006,1,Y.T.,0,0,0,4,12,17,0,14,140,120,0,26,0,333
2006,1,N.W.T.,23,3,24,21,0,92,6,70,501,114,35,0,22,911
2006,1,Nvt.,20,6,14,19,11,129,19,0,33,45,1,57,0,354
2006,2,N.L.,0,35,415,118,81,700,109,59,1390,253,4,41,75,3280
2006,2,P.E.I.,53,0,195,116,46,174,2,3,139,108,8,0,2,846
2006,2,N.S.,326,181,0,494,208,1505,90,111,1338,380,0,8,40,4681
2006,2,N.B.,106,150,565,0,558,804,47,44,1081,177,10,6,0,3548
2006,2,Que.,102,55,212,432,0,5437,112,125,1663,961,25,31,45,9200
2006,2,Ont.,866,236,1744,719,3127,0,1015,359,6323,5093,72,109,90,19753
2006,2,Man.,40,0,166,40,148,1306,0,534,1831,932,16,24,13,5050
2006,2,Sask.,18,3,56,20,85,432,456,0,2683,897,4,51,22,4727
2006,2,Alta.,571,30,412,270,330,2609,752,1872,0,6162,56,203,41,13308
2006,2,B.C.,150,8,344,203,521,3117,482,728,5979,0,98,97,10,11737
2006,2,Y.T.,0,6,32,0,4,30,0,42,98,128,0,16,2,358
2006,2,N.W.T.,32,2,55,32,46,71,26,8,251,132,32,0,52,739
2006,2,Nvt.,70,0,28,19,46,94,59,10,44,0,2,34,0,406
2006,3,N.L.,0,48,385,213,116,670,58,71,2060,201,0,36,30,3888
2006,3,P.E.I.,71,0,297,104,48,179,0,11,326,79,0,0,2,1117
2006,3,N.S.,386,233,0,734,390,2112,104,86,2311,668,12,29,7,7072
2006,3,N.B.,226,113,824,0,785,1249,50,44,1616,302,27,7,0,5243
2006,3,Que.,31,32,276,578,0,5852,80,58,2521,1229,38,33,0,10728
2006,3,Ont.,1068,182,2027,1007,4522,0,1237,696,10919,5915,62,143,58,27836
2006,3,Man.,91,3,215,91,181,1441,0,713,2639,1423,4,41,19,6861
2006,3,Sask.,31,9,97,65,81,579,644,0,3716,1060,10,27,9,6328
2006,3,Alta.,627,123,749,410,512,3214,1115,2702,0,7918,132,211,14,17727
2006,3,B.C.,218,47,505,187,765,3856,673,763,7952,0,158,120,0,15244
2006,3,Y.T.,9,2,0,0,18,61,4,37,97,175,0,19,1,423
2006,3,N.W.T.,63,2,10,20,34,100,45,40,244,156,44,0,21,779
2006,3,Nvt.,20,4,21,0,8,69,32,9,55,37,0,38,0,293
2006,4,N.L.,0,34,240,86,30,479,50,38,1073,126,0,24,15,2195
2006,4,P.E.I.,27,0,96,71,7,96,0,11,209,43,5,16,0,581
2006,4,N.S.,215,69,0,340,110,1173,64,53,1582,371,31,36,26,4070
2006,4,N.B.,39,75,443,0,344,476,12,58,857,117,0,14,0,2435
2006,4,Que.,43,6,101,254,0,3448,48,30,1628,874,0,12,27,6471
2006,4,Ont.,643,121,1098,693,2650,0,834,512,7032,3712,21,74,27,17417
2006,4,Man.,26,20,34,31,103,848,0,555,1332,706,8,10,21,3694
2006,4,Sask.,3,0,72,47,19,244,314,0,2145,667,0,0,5,3516
2006,4,Alta.,471,58,692,380,352,2358,1000,2082,0,5362,72,117,6,12950
2006,4,B.C.,107,29,318,119,406,2239,290,664,4396,0,35,24,12,8639
2006,4,Y.T.,4,2,0,14,7,9,5,8,89,104,0,5,2,249
2006,4,N.W.T.,10,3,26,0,0,37,19,34,273,68,36,0,19,525
2006,4,Nvt.,49,5,21,27,14,53,23,0,12,0,0,28,0,232
2007,1,N.L.,0,49,207,102,34,682,51,39,1828,122,0,97,61,3272
2007,1,P.E.I.,14,0,76,131,0,157,16,0,320,11,0,8,3,736
2007,1,N.S.,199,108,0,556,55,905,63,81,1506,257,0,32,19,3781
2007,1,N.B.,81,47,461,0,263,675,33,29,933,112,0,7,33,2674
2007,1,Que.,15,33,121,389,0,3193,89,65,1301,481,0,23,16,5726
2007,1,Ont.,610,179,981,645,2086,0,796,406,5111,3393,57,29,36,14329
2007,1,Man.,11,0,50,35,42,764,0,421,1140,715,16,18,16,3228
2007,1,Sask.,3,4,16,0,26,418,456,0,2052,709,5,31,0,3720
2007,1,Alta.,553,95,465,401,343,2851,789,2470,0,5714,51,152,16,13900
2007,1,B.C.,61,57,264,89,364,2351,510,584,4012,0,139,28,8,8467
2007,1,Y.T.,3,2,33,0,0,26,4,0,157,103,0,24,1,353
2007,1,N.W.T.,22,3,25,21,0,63,33,42,236,73,9,0,19,546
2007,1,Nvt.,29,4,0,0,10,59,10,10,29,15,0,22,0,188
2007,2,N.L.,0,44,385,110,27,618,46,32,1593,168,18,42,35,3118
2007,2,P.E.I.,3,0,110,142,23,201,16,11,302,68,0,24,0,900
2007,2,N.S.,298,108,0,596,170,1121,100,85,1237,291,6,73,32,4117
2007,2,N.B.,84,103,389,0,293,803,135,34,1177,258,0,14,0,3290
2007,2,Que.,74,34,234,550,0,5324,219,257,1943,923,25,23,31,9637
2007,2,Ont.,925,214,1452,926,3218,0,829,533,6340,4517,52,166,84,19256
2007,2,Man.,30,21,67,47,103,1017,0,436,1667,777,0,37,5,4207
2007,2,Sask.,25,9,23,18,69,431,320,0,2230,722,25,45,7,3924
2007,2,Alta.,764,113,629,584,545,3011,878,3326,0,7160,85,125,50,17270
2007,2,B.C.,88,29,343,191,476,3145,377,842,5082,0,153,81,20,10827
2007,2,Y.T.,0,2,0,0,11,8,6,4,74,106,0,18,3,232
2007,2,N.W.T.,16,2,15,6,0,50,0,50,279,122,15,0,18,573
2007,2,Nvt.,20,5,21,0,37,76,13,5,23,52,7,19,0,278
2007,3,N.L.,0,16,406,187,63,697,63,87,973,153,0,44,17,2706
2007,3,P.E.I.,64,0,159,174,25,180,19,12,230,78,0,6,4,951
2007,3,N.S.,382,172,0,710,211,1970,133,92,1725,602,22,46,31,6096
2007,3,N.B.,153,93,628,0,708,1074,76,43,1181,321,0,16,0,4293
2007,3,Que.,73,25,250,550,0,5963,97,142,2343,1118,26,46,28,10661
2007,3,Ont.,972,210,1721,1135,4209,0,1089,798,9291,5272,53,132,80,24962
2007,3,Man.,54,0,196,101,172,1423,0,607,1763,1217,25,23,38,5619
2007,3,Sask.,21,7,103,43,52,559,662,0,2366,953,45,36,0,4847
2007,3,Alta.,1003,175,1073,907,785,4712,1385,4129,0,9575,145,119,15,24023
2007,3,B.C.,173,75,520,203,845,4008,652,1022,5775,0,107,66,3,13449
2007,3,Y.T.,3,0,10,3,0,60,6,8,166,129,0,21,1,407
2007,3,N.W.T.,54,0,26,10,15,59,55,55,395,112,37,0,15,833
2007,3,Nvt.,47,0,0,0,60,55,32,5,20,46,0,51,0,316
2007,4,N.L.,0,28,191,106,34,453,23,5,755,118,13,76,42,1844
2007,4,P.E.I.,40,0,108,76,8,179,4,0,178,30,0,11,3,637
2007,4,N.S.,148,119,0,409,138,952,50,46,877,243,3,27,0,3012
2007,4,N.B.,136,27,433,0,329,680,39,14,681,64,13,5,0,2421
2007,4,Que.,27,2,126,349,0,2707,16,91,1504,579,25,0,11,5437
2007,4,Ont.,603,115,1021,748,2085,0,686,586,5459,2949,65,56,12,14385
2007,4,Man.,25,33,54,24,67,761,0,480,851,509,16,0,18,2838
2007,4,Sask.,18,21,16,27,27,451,312,0,1505,549,6,14,0,2946
2007,4,Alta.,829,122,706,447,406,2474,889,2075,0,5358,61,203,9,13579
2007,4,B.C.,97,20,248,150,316,2039,329,573,3568,0,100,70,3,7513
2007,4,Y.T.,3,0,18,0,10,16,13,22,83,94,0,0,2,261
2007,4,N.W.T.,14,0,14,0,21,27,11,23,135,94,38,0,10,387
2007,4,Nvt.,19,0,38,0,5,58,13,5,18,0,0,24,0,180
2008,1,N.L.,0,32,298,90,30,536,11,28,1407,135,0,70,42,2679
2008,1,P.E.I.,51,0,123,84,0,128,7,8,307,18,0,0,3,729
2008,1,N.S.,260,102,0,475,120,1082,89,81,1246,353,16,36,4,3864
2008,1,N.B.,24,144,528,0,260,673,20,29,837,171,0,5,6,2697
2008,1,Que.,21,14,123,290,0,3072,46,87,1302,573,26,5,29,5588
2008,1,Ont.,886,159,1137,679,2332,0,900,586,5766,3449,82,85,52,16113
2008,1,Man.,34,12,61,38,113,984,0,391,1294,579,25,39,9,3579
2008,1,Sask.,23,0,38,35,70,334,390,0,2068,634,0,19,0,3611
2008,1,Alta.,836,88,853,522,396,2812,923,2350,0,5739,61,128,2,14710
2008,1,B.C.,64,40,348,182,435,2799,409,673,4016,0,165,71,22,9224
2008,1,Y.T.,3,0,13,0,10,32,0,13,87,112,0,14,1,285
2008,1,N.W.T.,13,18,36,26,20,131,18,25,191,80,0,0,33,591
2008,1,Nvt.,18,0,47,26,26,72,14,22,51,8,0,27,0,311
2008,2,N.L.,0,26,328,71,78,551,67,0,1726,165,6,6,34,3058
2008,2,P.E.I.,19,0,145,80,64,179,0,16,195,90,4,0,3,795
2008,2,N.S.,355,156,0,599,312,1457,80,50,1252,457,13,45,36,4812
2008,2,N.B.,72,121,597,0,344,825,43,36,861,187,6,48,34,3174
2008,2,Que.,58,67,307,539,0,5418,217,173,2305,939,25,46,4,10098
2008,2,Ont.,810,231,1340,748,3552,0,935,764,7441,4959,59,77,92,21008
2008,2,Man.,73,6,81,83,92,1090,0,478,1519,922,4,24,6,4378
2008,2,Sask.,51,0,47,46,121,437,493,0,2555,816,0,31,25,4622
2008,2,Alta.,881,188,958,531,524,3487,897,2667,0,6477,46,122,30,16808
2008,2,B.C.,108,123,461,136,572,3890,462,751,5897,0,93,60,14,12567
2008,2,Y.T.,3,7,0,21,10,10,2,0,9,214,0,10,2,288
2008,2,N.W.T.,67,11,37,10,20,96,5,35,210,141,17,0,44,693
2008,2,Nvt.,71,16,19,7,10,66,29,14,53,15,28,24,0,352
2008,3,N.L.,0,8,300,162,54,632,55,51,930,107,16,11,10,2336
2008,3,P.E.I.,57,0,142,92,36,184,18,12,154,100,5,0,2,802
2008,3,N.S.,433,81,0,711,317,1946,107,118,1414,509,0,31,26,5693
2008,3,N.B.,159,105,749,0,727,1166,73,24,1085,262,13,43,0,4406
2008,3,Que.,18,27,242,574,0,5283,105,135,2085,1076,50,27,12,9634
2008,3,Ont.,942,273,1658,1141,4488,0,1071,1030,7211,4885,82,76,72,22929
2008,3,Man.,58,27,166,86,154,1558,0,596,1534,1309,33,29,11,5561
2008,3,Sask.,34,6,55,55,93,662,450,0,2122,851,18,53,0,4399
2008,3,Alta.,1023,216,1167,792,930,4086,1096,2987,0,7560,42,176,0,20075
2008,3,B.C.,152,95,551,243,720,4278,688,912,5821,0,180,78,21,13739
2008,3,Y.T.,0,7,0,16,0,65,13,21,130,119,0,9,0,380
2008,3,N.W.T.,53,7,32,0,0,72,29,38,225,173,50,0,28,707
2008,3,Nvt.,27,0,77,0,29,69,20,15,21,0,18,20,0,296
2008,4,N.L.,0,8,242,44,43,340,34,24,844,85,0,6,0,1670
2008,4,P.E.I.,27,0,142,75,15,176,0,0,197,88,5,0,3,728
2008,4,N.S.,178,76,0,373,104,749,40,28,870,355,23,69,6,2871
2008,4,N.B.,54,54,293,0,282,392,32,22,507,114,0,11,0,1761
2008,4,Que.,40,23,108,263,0,2713,105,52,1143,523,5,0,13,4988
2008,4,Ont.,607,93,1021,628,2102,0,803,863,5672,2861,61,55,28,14794
2008,4,Man.,78,0,58,39,105,710,0,382,717,508,8,9,8,2622
2008,4,Sask.,16,0,56,34,51,289,251,0,1402,627,14,3,0,2743
2008,4,Alta.,748,56,650,428,362,2090,815,1482,0,4166,98,122,9,11026
2008,4,B.C.,108,23,336,80,400,1999,300,454,3495,0,46,43,0,7284
2008,4,Y.T.,27,0,18,0,6,0,0,0,46,64,0,11,0,172
2008,4,N.W.T.,33,6,63,17,58,60,31,61,209,63,0,0,31,632
2008,4,Nvt.,13,8,0,0,14,23,16,0,35,25,0,23,0,157
2009,1,N.L.,0,38,243,87,40,564,59,23,1120,89,0,82,53,2398
2009,1,P.E.I.,58,0,142,167,15,166,0,24,185,7,5,23,3,795
2009,1,N.S.,268,106,0,480,140,1154,49,106,1133,259,31,31,25,3782
2009,1,N.B.,80,112,506,0,282,668,40,44,671,74,5,11,21,2514
2009,1,Que.,52,19,94,216,0,3304,66,60,1059,550,17,33,28,5498
2009,1,Ont.,885,184,1169,715,2473,0,965,850,5756,3738,45,65,79,16924
2009,1,Man.,42,14,81,80,92,918,0,502,1065,610,4,12,42,3462
2009,1,Sask.,3,0,110,22,45,300,438,0,2272,695,36,20,42,3983
2009,1,Alta.,880,186,774,619,576,3132,771,1975,0,4943,69,101,0,14026
2009,1,B.C.,89,22,350,170,368,2404,360,680,5027,0,116,66,20,9672
2009,1,Y.T.,0,0,29,0,14,46,23,21,79,134,0,0,0,346
2009,1,N.W.T.,0,6,21,0,0,54,22,36,330,31,22,0,23,545
2009,1,Nvt.,47,0,0,5,14,57,29,0,14,13,0,40,0,219
2009,2,N.L.,0,60,272,113,63,373,15,9,896,89,0,38,53,1981
2009,2,P.E.I.,17,0,177,79,10,180,6,0,197,59,5,0,3,733
2009,2,N.S.,255,181,0,510,136,1061,143,28,1096,422,8,0,32,3872
2009,2,N.B.,144,36,529,0,344,761,29,22,758,172,4,3,22,2824
2009,2,Que.,80,11,228,430,0,4313,148,173,1296,842,22,41,22,7606
2009,2,Ont.,1041,132,1314,685,2884,0,769,950,6205,4165,55,148,64,18412
2009,2,Man.,43,3,66,38,97,1000,0,380,1202,518,4,12,19,3382
2009,2,Sask.,47,14,61,34,70,549,507,0,2027,679,5,26,0,4019
2009,2,Alta.,1099,157,828,660,799,3814,836,2207,0,6287,77,122,41,16927
2009,2,B.C.,174,36,334,230,698,2847,456,668,4719,0,138,56,15,10371
2009,2,Y.T.,0,0,0,0,14,38,0,18,59,181,0,11,1,322
2009,2,N.W.T.,46,6,0,66,0,104,8,36,182,74,13,0,21,556
2009,2,Nvt.,27,0,13,9,43,109,25,8,21,0,0,17,0,272
2009,3,N.L.,0,17,242,133,58,567,50,38,578,90,0,6,32,1811
2009,3,P.E.I.,8,0,139,74,23,243,15,12,155,91,4,0,0,764
2009,3,N.S.,308,121,0,478,283,1553,137,119,757,428,21,12,5,4222
2009,3,N.B.,114,102,573,0,617,1067,59,26,568,194,0,31,5,3356
2009,3,Que.,14,34,233,512,0,4839,91,132,969,757,8,35,14,7638
2009,3,Ont.,901,247,1660,1093,4165,0,1007,1157,4949,4271,71,98,12,19631
2009,3,Man.,61,10,150,71,159,1264,0,540,1051,860,38,0,13,4217
2009,3,Sask.,92,17,82,40,142,649,525,0,1990,909,2,64,12,4524
2009,3,Alta.,956,179,971,735,1058,4415,867,2089,0,6740,129,135,9,18283
2009,3,B.C.,153,81,417,207,719,3579,564,754,4868,0,138,30,33,11543
2009,3,Y.T.,0,0,0,0,0,44,8,12,111,89,0,0,0,264
2009,3,N.W.T.,56,12,67,25,12,95,61,22,260,134,28,0,24,796
2009,3,Nvt.,29,2,45,0,27,28,0,0,7,16,0,21,0,175
2009,4,N.L.,0,21,179,58,30,297,0,38,471,96,0,39,0,1229
2009,4,P.E.I.,29,0,67,81,21,160,0,0,102,24,0,0,0,484
2009,4,N.S.,255,79,0,311,103,876,59,48,374,203,0,0,6,2314
2009,4,N.B.,89,66,359,0,254,543,41,4,327,110,0,0,27,1820
2009,4,Que.,26,2,63,267,0,2380,34,34,493,413,7,13,12,3744
2009,4,Ont.,602,59,943,497,2331,0,690,533,2700,2504,58,20,19,10956
2009,4,Man.,27,12,64,31,85,815,0,302,582,611,6,12,0,2547
2009,4,Sask.,0,0,24,19,32,521,205,0,1223,558,8,4,4,2598
2009,4,Alta.,621,80,674,538,450,2608,592,1660,0,4258,46,111,0,11638
2009,4,B.C.,68,39,250,106,402,2149,320,414,2950,0,79,58,16,6851
2009,4,Y.T.,12,0,46,0,0,17,0,15,41,97,0,10,0,238
2009,4,N.W.T.,14,0,0,25,28,45,5,13,134,10,28,0,15,317
2009,4,Nvt.,63,2,0,0,23,20,0,0,39,15,0,4,0,166
2010,1,N.L.,0,47,301,109,23,590,46,8,775,145,0,46,64,2154
2010,1,P.E.I.,64,0,120,114,4,111,10,5,84,61,0,24,6,603
2010,1,N.S.,285,162,0,639,168,1383,47,71,1032,366,0,73,0,4226
2010,1,N.B.,109,138,478,0,323,572,77,66,665,120,19,9,0,2576
2010,1,Que.,36,27,176,384,0,3107,143,91,754,552,7,19,38,5334
2010,1,Ont.,858,138,1231,795,2417,0,1010,867,4018,3171,63,183,89,14840
2010,1,Man.,64,13,80,61,109,935,0,497,849,589,0,59,56,3312
2010,1,Sask.,0,3,91,63,32,318,484,0,1886,722,3,4,0,3606
2010,1,Alta.,812,151,795,493,642,3278,724,2215,0,5521,33,159,37,14860
2010,1,B.C.,102,34,474,136,386,2947,464,524,4617,0,124,36,17,9861
2010,1,Y.T.,0,0,15,0,16,9,0,0,60,122,0,9,14,245
2010,1,N.W.T.,52,0,45,0,0,73,11,19,254,90,15,0,41,600
2010,1,Nvt.,10,3,46,25,9,121,72,0,14,15,0,32,0,347
2010,2,N.L.,0,30,297,146,35,618,27,17,930,108,17,13,8,2246
2010,2,P.E.I.,14,0,225,63,41,270,0,18,138,29,0,0,0,798
2010,2,N.S.,170,88,0,604,184,1203,66,71,947,321,21,72,51,3798
2010,2,N.B.,51,88,570,0,364,645,79,83,471,209,0,0,0,2560
2010,2,Que.,89,80,162,468,0,4612,149,179,942,821,37,16,35,7590
2010,2,Ont.,727,297,1512,805,3610,0,1090,979,5117,4527,63,122,127,18976
2010,2,Man.,37,12,80,38,86,1357,0,481,976,1049,6,0,0,4122
2010,2,Sask.,0,28,71,27,49,594,517,0,2189,848,12,12,9,4356
2010,2,Alta.,806,104,711,431,725,4058,792,2270,0,6351,78,117,5,16448
2010,2,B.C.,170,73,422,149,753,3876,600,724,5343,0,189,170,17,12486
2010,2,Y.T.,0,9,0,22,32,63,19,12,34,144,0,11,0,346
2010,2,N.W.T.,25,0,22,0,18,123,29,57,164,94,33,0,8,573
2010,2,Nvt.,19,2,0,10,0,104,0,21,0,16,27,46,0,245
2010,3,N.L.,0,35,262,160,37,577,55,93,753,139,0,12,85,2208
2010,3,P.E.I.,54,0,198,127,37,282,7,4,78,79,1,5,2,874
2010,3,N.S.,278,82,0,565,265,1715,54,84,1021,493,13,0,21,4591
2010,3,N.B.,78,103,571,0,605,970,74,57,489,250,13,0,0,3210
2010,3,Que.,40,20,254,440,0,4709,112,116,949,845,17,8,24,7534
2010,3,Ont.,598,175,1757,895,3967,0,1060,932,4440,4060,63,61,22,18030
2010,3,Man.,33,9,153,86,184,1287,0,503,1142,936,0,27,7,4367
2010,3,Sask.,30,15,97,56,75,681,467,0,2252,853,0,13,12,4551
2010,3,Alta.,644,154,933,578,759,4296,786,1913,0,6527,24,138,15,16767
2010,3,B.C.,134,78,433,198,857,4215,471,952,5367,0,178,43,31,12957
2010,3,Y.T.,0,0,0,5,11,23,0,21,100,115,0,4,0,279
2010,3,N.W.T.,10,4,20,0,0,106,0,25,168,74,22,0,10,439
2010,3,Nvt.,5,0,0,0,26,59,26,5,7,49,3,34,0,214
2010,4,N.L.,0,18,199,104,12,378,17,0,514,91,0,12,0,1345
2010,4,P.E.I.,3,0,68,57,22,132,0,0,150,53,2,5,2,494
2010,4,N.S.,185,96,0,426,65,1019,50,26,500,215,22,53,14,2671
2010,4,N.B.,68,41,334,0,218,529,31,25,443,80,0,12,0,1781
2010,4,Que.,22,7,59,343,0,2816,61,39,631,509,0,8,4,4499
2010,4,Ont.,509,152,1207,615,2402,0,765,675,3682,2963,42,61,55,13128
2010,4,Man.,15,18,91,38,58,935,0,333,646,536,30,3,21,2724
2010,4,Sask.,6,19,40,20,64,397,335,0,1469,494,4,15,0,2863
2010,4,Alta.,656,59,439,212,457,2529,662,1471,0,4458,83,56,16,11098
2010,4,B.C.,123,20,318,88,423,2323,434,501,4159,0,82,63,0,8534
2010,4,Y.T.,13,0,0,6,13,16,0,0,72,133,0,7,0,260
2010,4,N.W.T.,58,4,0,0,12,63,0,23,156,107,16,0,9,448
2010,4,Nvt.,40,0,0,21,14,41,12,5,6,0,0,18,0,157
2011,1,N.L.,0,29,257,92,33,447,33,28,1002,106,0,45,9,2081
2011,1,P.E.I.,34,0,87,85,5,84,15,36,132,59,1,5,3,546
2011,1,N.S.,254,130,0,476,121,900,112,93,1032,290,0,9,17,3434
2011,1,N.B.,104,110,521,0,361,635,24,57,564,138,0,13,0,2527
2011,1,Que.,19,5,125,310,0,3160,68,88,667,493,29,23,0,4987
2011,1,Ont.,820,104,992,770,2211,0,810,791,3738,2890,53,85,101,13365
2011,1,Man.,83,11,95,26,84,905,0,523,1043,818,0,21,19,3628
2011,1,Sask.,55,6,45,44,70,561,475,0,2081,776,18,0,0,4131
2011,1,Alta.,488,87,650,404,466,2811,656,1529,0,5187,119,201,10,12608
2011,1,B.C.,101,48,303,130,449,2710,454,530,5157,0,125,94,18,10119
2011,1,Y.T.,0,0,23,0,4,47,34,7,30,87,0,27,4,263
2011,1,N.W.T.,39,4,90,16,25,33,29,18,293,55,25,0,38,665
2011,1,Nvt.,15,0,55,0,14,69,3,6,29,0,0,26,0,217
2011,2,N.L.,0,42,261,81,98,551,21,32,930,58,14,33,0,2121
2011,2,P.E.I.,33,0,154,90,30,219,14,7,174,59,3,5,2,790
2011,2,N.S.,275,159,0,577,246,998,89,54,996,378,27,89,10,3898
2011,2,N.B.,132,100,546,0,370,589,75,28,705,207,0,25,30,2807
2011,2,Que.,66,90,300,377,0,4583,152,147,1055,710,29,86,32,7627
2011,2,Ont.,766,259,1263,697,3205,0,887,1115,5143,4139,37,178,112,17801
2011,2,Man.,42,3,60,130,117,1099,0,546,1166,690,8,11,11,3883
2011,2,Sask.,30,4,91,33,80,587,411,0,2362,822,32,49,11,4512
2011,2,Alta.,621,140,689,562,571,3566,675,2317,0,5618,59,206,35,15059
2011,2,B.C.,134,34,461,188,684,3421,535,797,6218,0,232,71,48,12823
2011,2,Y.T.,10,6,24,0,11,74,0,13,68,82,0,20,4,312
2011,2,N.W.T.,39,4,0,23,38,104,23,32,168,106,42,0,38,617
2011,2,Nvt.,23,10,28,16,8,66,11,5,28,27,9,10,0,241
2011,3,N.L.,0,49,325,134,98,687,34,69,555,174,6,11,30,2172
2011,3,P.E.I.,61,0,141,135,34,275,8,16,260,104,8,0,0,1042
2011,3,N.S.,374,245,0,771,246,1626,127,133,1254,388,22,47,31,5264
2011,3,N.B.,171,141,705,0,663,1176,64,54,794,274,6,0,45,4093
2011,3,Que.,48,26,238,520,0,5891,141,82,1218,772,26,9,0,8971
2011,3,Ont.,987,212,1930,871,4870,0,1264,1362,5992,4805,80,129,83,22585
2011,3,Man.,36,2,137,87,165,1524,0,684,1475,956,16,23,6,5111
2011,3,Sask.,37,11,69,60,64,956,481,0,2674,944,0,3,2,5301
2011,3,Alta.,826,135,760,563,946,4580,894,2375,0,6869,101,123,17,18189
2011,3,B.C.,120,72,452,202,888,4785,597,1062,7620,0,134,90,19,16041
2011,3,Y.T.,0,0,32,11,3,57,0,8,74,103,0,7,0,295
2011,3,N.W.T.,37,5,10,14,11,98,27,43,200,47,36,0,23,551
2011,3,Nvt.,22,6,3,8,12,96,0,7,31,29,0,33,0,247
2011,4,N.L.,0,8,117,57,22,525,34,5,454,66,0,6,0,1294
2011,4,P.E.I.,16,0,172,81,7,184,0,8,147,77,0,0,1,693
2011,4,N.S.,187,151,0,430,164,1200,46,124,1010,426,22,4,41,3805
2011,4,N.B.,55,101,427,0,338,416,58,75,597,117,6,0,0,2190
2011,4,Que.,16,6,102,336,0,3314,118,81,829,626,7,16,21,5472
2011,4,Ont.,620,96,1110,650,2495,0,628,909,4561,2482,44,74,14,13683
2011,4,Man.,18,2,82,52,111,780,0,474,848,644,4,0,44,3059
2011,4,Sask.,44,0,54,26,15,486,454,0,2231,608,0,14,7,3939
2011,4,Alta.,403,62,470,314,375,2424,516,1558,0,4534,65,180,0,10901
2011,4,B.C.,128,39,224,139,433,2231,330,715,4880,0,160,30,14,9323
2011,4,Y.T.,0,0,12,0,17,28,28,7,50,113,0,6,1,262
2011,4,N.W.T.,4,3,17,12,6,67,12,34,189,50,37,0,10,441
2011,4,Nvt.,26,0,44,0,33,67,43,0,1,14,0,32,0,260
2012,1,N.L.,0,67,291,92,26,478,44,29,1586,101,0,21,28,2763
2012,1,P.E.I.,45,0,159,136,11,138,8,16,167,47,0,0,1,728
2012,1,N.S.,385,198,0,511,111,1316,114,94,1585,400,4,78,43,4839
2012,1,N.B.,96,143,787,0,236,726,92,37,871,174,6,20,0,3188
2012,1,Que.,103,41,94,375,0,3735,70,59,904,450,11,6,80,5928
2012,1,Ont.,818,186,1381,654,2361,0,794,1155,6449,3161,80,127,166,17332
2012,1,Man.,80,7,87,41,70,1069,0,548,1113,546,8,14,0,3583
2012,1,Sask.,56,8,80,34,50,501,507,0,2491,879,23,26,3,4658
2012,1,Alta.,560,96,688,426,412,2735,540,1886,0,4653,30,141,34,12201
2012,1,B.C.,104,33,342,111,341,3088,545,744,7001,0,151,82,0,12542
2012,1,Y.T.,0,3,0,0,20,43,9,18,148,228,0,6,1,476
2012,1,N.W.T.,13,5,70,13,16,62,4,43,289,100,28,0,24,667
2012,1,Nvt.,28,0,12,3,36,99,74,14,28,14,8,17,0,333
2012,2,N.L.,0,64,303,123,68,657,38,69,1011,133,0,32,14,2512
2012,2,P.E.I.,66,0,217,117,55,281,17,34,216,80,0,0,1,1084
2012,2,N.S.,270,154,0,687,142,1440,93,90,1517,439,0,108,14,4954
2012,2,N.B.,156,69,619,0,391,754,72,63,881,148,6,19,0,3178
2012,2,Que.,51,52,291,473,0,5032,140,206,1356,1057,25,38,21,8742
2012,2,Ont.,772,233,1537,843,3914,0,1508,1803,7349,4700,41,123,120,22943
2012,2,Man.,40,18,108,40,217,1279,0,719,1511,1023,32,14,95,5096
2012,2,Sask.,0,21,32,24,183,838,553,0,3072,1085,15,20,3,5846
2012,2,Alta.,1211,98,731,497,576,3814,868,2887,0,6760,85,114,0,17641
2012,2,B.C.,130,48,389,132,878,4092,562,1162,8676,0,264,102,40,16475
2012,2,Y.T.,0,5,0,10,10,57,9,3,38,136,0,21,0,289
